ID,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
433220,Tiësto,The Business,6f3Slt0GbA2bPZlz0aIFXN,80,2020,dance,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,4
433221,Wiz Khalifa,The Thrill,4wqzOaLxiCRy2Et8tRyNSX,73,2020,dance,0.817,0.775,10,-4.767,0,0.108,0.277,0,0.108,0.806,126.984,234334,4
433222,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,74,2020,dance,0.487,0.534,0,-5.664,0,0.0555,0.36,0,0.1,0.173,131.798,201882,4
433223,Joel Corry,Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,77,2020,dance,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,166028,4
433224,Big Sean,Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,72,2020,dance,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41E-06,0.351,0.325,160.048,199758,4
433225,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,74,2020,dance,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762,4
433226,Wizkid,Essence (feat. Tems),5FG7Tl93LdH117jEKYl3Cm,72,2020,dance,0.849,0.707,0,-6.002,1,0.113,0.0266,8.58E-06,0.618,0.602,104.027,248040,4
433227,Ava Max,My Head & My Heart,1KixkQVDUHggZMU9dUobgm,76,2020,dance,0.614,0.934,9,-3.709,0,0.07,0.0697,0,0.121,0.436,116.001,174760,4
433228,Lady Gaga,Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,74,2020,dance,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,182200,4
433230,Halsey,You should be sad,7lidXGPXPYLNThITAOTlkK,71,2020,dance,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,4
433232,Dua Lipa,Break My Heart,017PF4Q3l4DBUiWoXk4OWT,76,2020,dance,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39E-06,0.349,0.467,113.011,221820,4
433234,Selena Gomez,People You Know,63mdJr3NMY3wReOkNE6c6W,78,2020,dance,0.695,0.62,8,-8.082,0,0.0521,0.0881,5.43E-05,0.111,0.62,150.032,194900,4
433236,Dua Lipa,Physical,3AzjcOeAmA57TIOr9zF1ZW,76,2020,dance,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829,4
433238,Lauv,i'm so tired...,7LpMG3AEaIJgs62HQhAa91,73,2020,dance,0.548,0.735,11,-7.572,1,0.236,0.173,0,0.195,0.498,101.252,162587,4
433239,Jonas Brothers,What A Man Gotta Do,4wNIkl5XGiAACjFBlDWuSd,71,2020,dance,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03E-06,0.0773,0.324,113.039,180645,4
433243,MEDUZA,Paradise (feat. Dermot Kennedy),6ft4hAq6yde8jPZY2i5zLr,76,2020,dance,0.632,0.595,8,-7.644,0,0.0401,0.0689,0,0.209,0.435,124.114,167903,4
433245,Ty Dolla $ign,Spicy (feat. Post Malone),5IUtvfNvOyVYZUa6AJFrnP,70,2020,dance,0.782,0.51,4,-5.724,0,0.0419,0.143,0,0.115,0.118,99.993,143375,4
433252,Jason Derulo,Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,74,2020,dance,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306,4
433254,Kygo,Lose Somebody,1sgDyuLooyvEML4oHspNza,71,2020,dance,0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,199549,4
433255,Lauv,Who,0pSqYDTjY1Xt86usTQslAx,73,2020,dance,0.632,0.337,11,-8,0,0.033,0.558,0,0.104,0.0982,141.701,180413,3
433256,Dua Lipa,Pretty Please,6DXZiYUbrYgrVIhfX3U9Z2,70,2020,dance,0.906,0.474,1,-6.124,1,0.194,0.0311,5.50E-06,0.286,0.656,106.976,194607,4
433263,Dua Lipa,Love Again,4rPkN1FMzQyFNP9cLUGIIB,73,2020,dance,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85E-05,0.1,0.468,115.982,258004,4
433272,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),2Z8yfpFX0ZMavHkcIeHiO1,70,2020,dance,0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,178994,4
433277,Ava Max,So Am I,2Xnv3GntqbBH1juvUYSpHG,70,2020,dance,0.681,0.657,6,-4.671,1,0.0432,0.0748,0,0.353,0.628,130.089,183027,4
433280,Shakira,Me Gusta,5Xhqh4lwJPtMUTsdBztN1a,71,2020,dance,0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,190570,4
433288,Madism,Pumped Up Kicks,3Dzso9Q2WwupEclqgxBZht,71,2020,dance,0.669,0.687,0,-4.753,1,0.043,0.152,1.60E-05,0.308,0.386,123.903,145161,4
433384,Anthony Keyrouz,Wake Me Up In Paris,4dq7XLDmFHNwc1yqL339qT,70,2020,dance,0.71,0.816,11,-4.516,0,0.186,0.0573,4.87E-06,0.176,0.363,131.001,136947,4
433437,Danna Paola,Mala Fama,2D9itdl85AQVNpTfrxvUGj,70,2020,dance,0.765,0.574,6,-4.36,0,0.0926,0.182,1.04E-05,0.0567,0.815,176.001,182600,4
436930,Bee Gees,Stayin Alive,5ubvP9oKmxLUVq506fgLhk,78,2020,disco,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,285373,4
439846,blackbear,hot girl bummer,6jRq8gaZhMUyy5RclRPcAf,77,2020,electro,0.782,0.559,6,-7.106,0,0.0767,0.125,0,0.385,0.685,129.992,188344,1
439847,Billie Eilish,Therefore I Am,54bFM56PmE4YLRnqpW6Tha,72,2020,electro,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
439856,Jeremy Zucker,"always, i'll care",0rbKrBvZUYY9GN9l057BuY,71,2020,electro,0.732,0.221,6,-12.623,1,0.056,0.897,2.62E-05,0.11,0.677,105.165,146160,4
439893,Alok,Don't Say Goodbye (feat. Tove Lo),0GTPmh5G40joBg93vcSQNq,70,2020,electro,0.698,0.719,0,-4.923,0,0.0455,0.00829,4.01E-06,0.326,0.364,120.062,186700,4
440727,XXXTENTACION,Riot,4aOOExMBUyxKnEYb39SrTg,74,2020,emo,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,78681,4
440728,iamjakehill,By the Sword,3HsFSrIsbO54TFDfG66pZm,72,2020,emo,0.685,0.76,2,-7.813,1,0.0512,0.0199,0.151,0.0866,0.781,160.035,125812,4
440729,Tevomxntana,Heaven Sent,0kuP3lMxCikBd7nPBIdjv8,72,2020,emo,0.379,0.795,7,-8.928,0,0.0542,0.281,0.00234,0.0932,0.222,94.503,150001,3
445600,Zoe Wees,Control,50Td3qilgs8BLtv8mHyT1t,75,2020,german,0.599,0.465,4,-4.95,1,0.0314,0.643,1.57E-06,0.149,0.0678,113.82,230880,4
451089,Tevvez,Legend,05EG9LwFCVjkoYEWzsrHHO,72,2020,hardstyle,0.294,0.707,2,-5.418,1,0.0389,0.0408,0.106,0.0705,0.0395,149.94,189679,4
452805,21 Savage,Glock In My Lap,6pcywuOeGGWeOQzdUyti6k,84,2020,hip-hop,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04E-05,0.151,0.202,130.029,193591,4
452806,Brent Faiyaz,Clouded,2J6OF7CkpdQGSfm1wdclqn,80,2020,hip-hop,0.583,0.344,2,-8.765,1,0.0559,0.774,0,0.143,0.581,65.203,110129,3
452807,21 Savage,Runnin,5SWnsxjhdcEDc7LJjq9UHk,80,2020,hip-hop,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906,4
452808,Playboi Carti,Sky,29TPjc8wxfz4XMn21O7VsZ,81,2020,hip-hop,0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,0.565,139.98,193234,4
452809,"Tyler, The Creator",BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX,79,2020,hip-hop,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,127921,3
452810,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,81,2020,hip-hop,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4
452811,21 Savage,Rich Nigga Shit (feat. Young Thug),3ruoIF2UnoXdzK8mR61ebq,77,2020,hip-hop,0.825,0.733,1,-5.625,0,0.0969,0.349,0,0.112,0.62,97.974,190331,4
452812,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",30QR0ndUdiiMQMA9g1PGCm,79,2020,hip-hop,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04E-05,0.14,0.111,113.983,168490,4
452813,Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,80,2020,hip-hop,0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,220488,4
452814,Lil Baby,On Me,4Iedi94TIaB2GGb1nMB68v,75,2020,hip-hop,0.856,0.564,6,-6.295,0,0.392,0.00327,0,0.134,0.483,77.972,135960,4
452815,Playboi Carti,ILoveUIHateU,1BpKJw4RZxaFB88NE5uxXf,76,2020,hip-hop,0.684,0.693,4,-6.651,0,0.0339,0.00534,0,0.506,0.108,134.988,135122,4
452816,Playboi Carti,Vamp Anthem,4CzhtKifG867Lu5DNQVBSA,77,2020,hip-hop,0.642,0.69,11,-5.101,1,0.261,0.00599,1.30E-06,0.322,0.641,164.075,124094,4
452817,Drake,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,77,2020,hip-hop,0.761,0.518,0,-8.871,1,0.134,0.244,3.47E-05,0.107,0.522,133.976,261493,4
452818,Machine Gun Kelly,my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,75,2020,hip-hop,0.731,0.675,5,-5.134,0,0.0434,0.00473,0,0.141,0.298,124.939,139461,4
452819,Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),6Tguhaf2uAe6OjRLsR2Tql,73,2020,hip-hop,0.846,0.48,8,-8.618,0,0.359,0.269,0,0.0989,0.419,143.029,169532,4
452820,Drake,Time Flies,5H4mXWKcicuLKDn4Jy0sK7,74,2020,hip-hop,0.864,0.477,10,-5.786,1,0.224,0.201,0,0.182,0.5,86.46,192932,4
452821,Jack Harlow,WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM,74,2020,hip-hop,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,139741,4
452822,Key Glock,Mr. Glock,1ipSpQfzBbhPFhYm6tfVIz,70,2020,hip-hop,0.804,0.946,7,-5.949,1,0.352,0.002,0,0.359,0.745,150.141,146880,4
452823,Brent Faiyaz,Been Away,5PvVkf1Yuq3XyMqqjPiKPd,73,2020,hip-hop,0.602,0.5,8,-9.377,1,0.298,0.477,5.69E-05,0.295,0.395,132.798,223630,4
452824,Playboi Carti,New Tank,4txKMpsSfZRV6durPuHVq0,73,2020,hip-hop,0.819,0.638,10,-4.831,0,0.226,0.031,0.000116,0.152,0.167,150.993,89741,4
452825,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,75,2020,hip-hop,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735,4
452826,NLE Choppa,Walk Em Down (feat. Roddy Ricch),1Z0cZI0UzNbP9L8MzzGxqf,72,2020,hip-hop,0.867,0.744,2,-5.171,1,0.227,0.268,0,0.0713,0.645,84.005,173288,4
452827,21 Savage,Mr. Right Now (feat. Drake),4Q34FP1AT7GEl9oLgNtiWj,72,2020,hip-hop,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4
452828,Lil Baby,We Paid (feat. 42 Dugg),6gxKUmycQX7uyMwJcweFjp,72,2020,hip-hop,0.926,0.542,1,-5.064,1,0.293,0.135,0,0.0877,0.564,135.14,181929,4
452829,DaBaby,ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4,77,2020,hip-hop,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,181733,4
452830,Playboi Carti,Stop Breathing,2lLG56qpLP3UbcLuzMvkWX,73,2020,hip-hop,0.856,0.57,9,-4.486,1,0.286,0.00637,0,0.0984,0.155,154.967,218943,4
452831,Future,Drankin N Smokin,0k7wmahjkn389wAZdz19Cv,71,2020,hip-hop,0.752,0.658,0,-6.297,1,0.342,0.0421,0,0.0927,0.387,151.951,213520,4
452832,Tory Lanez,Broke In A Minute,4xqIYGwwZTEem9U8A42SPF,73,2020,hip-hop,0.929,0.7,0,-5.595,0,0.0906,0.144,0,0.349,0.802,120.009,132024,4
452833,Mac Miller,Blue World,2hwOoMtWPtTSSn6WHV7Vp5,73,2020,hip-hop,0.742,0.553,8,-8.98,1,0.419,0.389,0,0.0694,0.508,84.931,209440,4
452834,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,72,2020,hip-hop,0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,227478,4
452835,Money Man,24 (feat. Lil Baby),0xUvi7wldroBzaZCengPa5,71,2020,hip-hop,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4
452837,Bryson Tiller,Sorrows,5TXQCMKN6TgemTL3c4wRTn,73,2020,hip-hop,0.633,0.793,5,-6.847,0,0.182,0.148,0,0.867,0.761,109.093,193702,4
452838,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,70,2020,hip-hop,0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115,197760,4
452839,Drake,Not You Too (feat. Chris Brown),3Q4gttWQ6hxqWOa3tHoTNi,71,2020,hip-hop,0.458,0.452,9,-9.299,0,0.047,0.342,1.94E-05,0.0703,0.316,86.318,269680,4
452840,Jack Harlow,Tyler Herro,3w1WjD2zJqjBjDz5fwqQPJ,73,2020,hip-hop,0.792,0.793,5,-6.185,0,0.0841,0.0872,0,0.22,0.775,123.031,156578,4
452841,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,71,2020,hip-hop,0.585,0.641,6,-4.269,0,0.133,0.0286,0,0.316,0.266,88.284,197530,4
452842,Kid Cudi,Tequila Shots,30KctD1WsHKTIYczXjip5a,70,2020,hip-hop,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04E-05,0.527,0.22,90.494,193293,4
452843,G Herbo,PTSD,1C8ux1YWLMHCenYJFiIV4Z,71,2020,hip-hop,0.883,0.808,1,-3.158,0,0.182,0.0313,0,0.207,0.806,119.01,232065,4
452845,$NOT,GOSHA,0j8ppsOOawdPCJnSTcXgOy,71,2020,hip-hop,0.847,0.448,0,-10.14,1,0.416,0.81,1.35E-05,0.325,0.488,79.975,120000,4
452846,Jack Harlow,I WANNA SEE SOME ASS (feat. jetsonmade),2aWVaW1p2kUc5yuKwBmRJi,70,2020,hip-hop,0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,125302,4
452848,Playboi Carti,On That Time,3dl8bSF08LQfCf4T6CCksf,70,2020,hip-hop,0.598,0.476,0,-3.673,1,0.0333,0.00584,0,0.265,0.0545,150.078,102422,4
452853,Playboi Carti,Rockstar Made,3cWmqvMwVQKDigWLSZ3w9h,70,2020,hip-hop,0.773,0.612,8,-5.73,1,0.232,0.0398,0,0.142,0.381,149.999,193575,4
452854,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,70,2020,hip-hop,0.505,0.267,9,-13.763,0,0.05,0.279,0,0.096,0.439,143.929,247080,4
452855,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,73,2020,hip-hop,0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,200221,4
452857,DJ Scheme,Blue Bills (feat. $NOT & Fenix Flexin),2ODUTBkiOWoYSUjKpGJxQE,70,2020,hip-hop,0.82,0.494,1,-9.47,1,0.18,0.166,4.35E-06,0.13,0.362,95.994,100267,4
452858,Machine Gun Kelly,forget me too (feat. Halsey),1VSuFS7PahCN3SWbOcQ98m,70,2020,hip-hop,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,171621,4
452877,Lefty Sm,Por Mi México,2sUknbm8xdLQgH7wb8xcTX,71,2020,hip-hop,0.782,0.662,1,-6.809,0,0.178,0.0345,0,0.216,0.821,80.008,218250,4
452881,Santa Fe Klan,Así Soy,5Wvw29RKTFSK0IuCd2qs4m,71,2020,hip-hop,0.932,0.484,0,-6.357,1,0.324,0.0343,0,0.122,0.403,119.94,236069,4
452886,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,70,2020,hip-hop,0.695,0.343,5,-10.798,1,0.0432,0.0743,1.04E-06,0.107,0.229,85.84,218902,4
452890,Lil Nas X,HOLIDAY,6zFMeegAMYQo0mt8rXtrli,72,2020,hip-hop,0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,154998,4
452891,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,71,2020,hip-hop,0.834,0.454,1,-9.75,0,0.201,0.321,6.15E-06,0.114,0.837,81.618,247059,4
452909,Yandel,CANCIÓN CON YANDEL,3pm4XtcsRIFFtH2UErk62R,72,2020,hip-hop,0.75,0.741,9,-4.43,1,0.402,0.447,0,0.121,0.495,79.968,209180,4
453031,Nio Garcia,La Jeepeta - Remix,1mohfLaTJtB2RplHLQVM70,70,2020,hip-hop,0.815,0.715,4,-4.65,0,0.207,0.3,4.83E-06,0.091,0.786,176.007,345241,4
453178,King,Tu Aake Dekhle,0yCWDaAgOtg6TKlNCg9rwA,80,2020,hip-hop,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,270000,4
453196,AP Dhillon,Excuses,29m79w9xPMH4YCD6r8JSmV,78,2020,hip-hop,0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,176233,4
453362,AP Dhillon,Brown Munde,58f4twRnbZOOVUhMUpplJ4,72,2020,hip-hop,0.854,0.611,8,-6.26,0,0.0864,0.223,0,0.119,0.417,100.024,254400,4
453399,Rels B,La Última Canción,2mRwodUOATBk5spcUsEidB,73,2020,hip-hop,0.793,0.605,1,-4.952,0,0.119,0.426,0,0.334,0.268,91.068,184749,4
453439,Bizarrap,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",78SeXVRJ7KCqVmOwTiFjnI,70,2020,hip-hop,0.65,0.655,1,-3.71,0,0.405,0.25,0,0.0691,0.735,94.059,171215,4
453614,Rels B,Me Olvidé De Los 2,02qcrVQ61nS94wWvLaiXGf,70,2020,hip-hop,0.722,0.37,8,-8.826,1,0.203,0.525,5.06E-06,0.146,0.306,97.059,179067,4
453661,HVME,Goosebumps,20McUFi8KCIVdNDLrkTDuZ,72,2020,house,0.767,0.659,1,-7.429,1,0.0444,0.325,0,0.13,0.439,124.946,163208,4
453664,Master KG,Jerusalema (feat. Nomcebo Zikode),2MlOUXmcofMackX3bxfSwi,71,2020,house,0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68E-06,0.0607,0.827,124.009,342613,4
453813,Pritam,Shayad,1smFN2CLqGROu0J0UyvDfL,74,2020,indian,0.483,0.468,8,-7.642,1,0.0341,0.784,0,0.152,0.319,135.875,247941,4
453816,Pritam,Mehrama,6cUOiOY5qh2FpIQWIYAd2h,70,2020,indian,0.56,0.631,7,-9.032,1,0.0334,0.861,0.0133,0.0985,0.376,107.987,249416,4
454749,Glass Animals,Heat Waves,02MWAaffLxlfxAUY7c5dvx,84,2020,indie-pop,0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,238805,4
454750,Beach Bunny,Cloud 9,6vFsBXYczYsP0H3lgunZOm,74,2020,indie-pop,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62E-05,0.344,0.902,80.974,147351,4
454751,Ritt Momney,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,73,2020,indie-pop,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
454752,Penelope Scott,Rät,4blPH3Uy89WnOnYlIv7Ev4,71,2020,indie-pop,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,194165,4
454753,Phoebe Bridgers,Kyoto,4vjvx7Zxkb4AltGcZ0BBvI,70,2020,indie-pop,0.6,0.749,11,-6.889,1,0.0419,0.0467,0.295,0.0915,0.485,131.024,184524,4
454754,Phoebe Bridgers,I Know The End,0pJW1Xw3aY4Eh6k5iuBkfI,71,2020,indie-pop,0.323,0.323,1,-10.268,1,0.0351,0.33,0.0229,0.233,0.256,111.826,344693,4
454755,Sir Chloe,Michelle,6XrTwqp0vMc2Z3m4ttoyRe,71,2020,indie-pop,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92E-05,0.108,0.11,115.94,214088,3
454756,Sara Kays,Remember That Night?,1nYzjrdVQ8RpF93M0jPFW7,72,2020,indie-pop,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51E-05,0.156,0.554,123.978,227186,4
454759,Matt Maltese,Intolewd,79rfskJwK9NLN3p5cdccth,72,2020,indie-pop,0.759,0.203,7,-16.991,0,0.039,0.91,0.194,0.104,0.637,85.092,79989,4
454764,JAWNY,Honeypie,6FfLg6FFqhCsrFOaHIGkg0,72,2020,indie-pop,0.74,0.688,5,-4.361,0,0.0916,0.061,0,0.138,0.935,115.035,135581,4
454870,Aditya A,Chaand Baaliyan,0snQrp1VaY5Pj1YIHRJpRJ,78,2020,indie-pop,0.729,0.396,0,-8.98,1,0.0359,0.796,0,0.104,0.886,97.281,103265,4
455069,Ace Banzuelo,Muli,1oYQtNQUxSODedcc5hPmp9,70,2020,indie-pop,0.482,0.881,11,-3.62,0,0.0533,0.0128,0,0.103,0.281,144.02,290004,4
456848,BTS,Dynamite,5QDLhrAOJJdNAmCTJ8xMyW,81,2020,k-pop,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4
456849,Stray Kids,God’s Menu,4XPXrcpyNr30Km6aPiflJy,74,2020,k-pop,0.689,0.771,5,-3.618,1,0.0548,0.00776,0,0.521,0.482,157.052,167922,4
456850,BLACKPINK,How You Like That,4SFknyjLcyTLJFPKD2m96o,75,2020,k-pop,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,182956,4
456851,TWICE,I CAN'T STOP ME,37ZtpRBkHcaq6hHy0X98zn,73,2020,k-pop,0.657,0.88,10,-3.672,0,0.102,0.121,0,0.463,0.769,150.084,205493,4
456852,BTS,Life Goes On,5FVbvttjEvQ8r2BgUcJgNg,76,2020,k-pop,0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,207481,4
456853,TOMORROW X TOGETHER,Blue Hour,3ObPkJQAgjAhTwYvDhPrAW,70,2020,k-pop,0.71,0.82,3,-4.362,0,0.0836,0.00962,0,0.0871,0.746,112.005,209105,4
456854,Stray Kids,Back Door,0XuepwFJUcKN8T5zTqoP0F,72,2020,k-pop,0.82,0.842,7,-3.853,1,0.272,0.157,0,0.112,0.653,107.952,189287,4
456855,BTS,Filter,4bZZVcgWWMWPBwzTTp642w,74,2020,k-pop,0.779,0.762,10,-5.188,0,0.0631,0.0224,0,0.121,0.859,110.043,180221,4
456856,TWICE,CRY FOR ME,2xtP8RNbo2BEMzLX7tK7aq,72,2020,k-pop,0.702,0.692,10,-5.405,1,0.0539,0.0542,0,0.0877,0.419,144.896,204168,4
456857,BLACKPINK,Lovesick Girls,4Ws314Ylb27BVsvlZOy30C,71,2020,k-pop,0.654,0.707,6,-5.661,1,0.0664,0.00559,0,0.0873,0.448,127.97,194765,4
456858,BLACKPINK,Pretty Savage,1XnpzbOGptRwfJhZgLbmSr,71,2020,k-pop,0.701,0.556,9,-7.42,0,0.0414,0.00886,0.000122,0.106,0.333,152.045,201122,4
456859,K/DA,VILLAIN,3QSjVPObHxuAJc3E5nrjRn,71,2020,k-pop,0.653,0.634,5,-5.875,0,0.0391,0.0232,0,0.0908,0.306,160.013,199125,4
456860,BTS,Black Swan,2EmcTFQ1rM11wp2ztsXTHa,72,2020,k-pop,0.719,0.757,2,-5.167,0,0.0849,0.137,0,0.129,0.489,147.024,198261,4
456861,KAI,Mmmh,5dntGTbUtmUO239wQ0k3yM,70,2020,k-pop,0.659,0.718,7,-5.607,0,0.0507,0.202,1.01E-06,0.2,0.297,136.96,192347,4
456862,ITZY,WANNABE,4pspYVQGFHLPEFgQPD1J7e,72,2020,k-pop,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4
456863,BTS,ON,0fZRNhPJ4AGmwY7rkpdbqK,71,2020,k-pop,0.583,0.817,9,-5.146,0,0.099,0.118,0,0.338,0.437,105.935,246381,4
456864,Hwa Sa,Maria,0ZeGfEAL5Rl4pd5LZBGuEK,71,2020,k-pop,0.658,0.749,9,-2.967,0,0.0634,0.238,2.03E-06,0.272,0.442,128.909,199027,4
456869,IU,eight(Prod.&Feat. SUGA of BTS),0pYacDCZuRhcrwGUA5nTBe,71,2020,k-pop,0.676,0.869,1,-1.573,1,0.0423,0.115,0,0.132,0.594,120.029,167573,4
456871,BTS,00:00 (Zero O’Clock),6fqaMyg066xlukvUJWdM2T,70,2020,k-pop,0.56,0.547,1,-6.456,1,0.0675,0.0806,0,0.11,0.199,157.962,250296,4
457668,Bring Me The Horizon,Kingslayer (feat. BABYMETAL),7CAbF0By0Fpnbiu6Xn5ZF7,72,2020,metal,0.434,0.929,1,-2.749,1,0.147,0.000207,0.00109,0.0916,0.428,92.541,220042,4
461991,The Weeknd,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,90,2020,pop,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,200040,4
461992,The Weeknd,Heartless,6bnF93Rx87YqUBLSgjiMU8,84,2020,pop,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01E-06,0.156,0.252,170.062,198267,4
461993,The Weeknd,Save Your Tears,5QO79kh1waicV47BqGRL3g,87,2020,pop,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24E-05,0.543,0.644,118.051,215627,4
461994,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,85,2020,pop,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040,3
461995,Kali Uchis,telepatía,6tDDoYIxWvMLTdKpjFkc1B,81,2020,pop,0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,160191,4
461996,Taylor Swift,cardigan,4R2kfaDFhslZEMJqAFNpdd,84,2020,pop,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
461997,SZA,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,79,2020,pop,0.436,0.655,1,-8.37,0,0.0583,0.499,8.10E-06,0.688,0.412,121.002,279204,4
461998,The Weeknd,After Hours,2p8IUWQDrpjuFltbdgLOag,85,2020,pop,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4
